ChEMBL_ID,SMILES,MW,LogP,HBD,HBA,TPSA,RotBonds,Rings,AtomCount,Lipinski,Veber,Ghose,Egan,PAINS,Brenk,Lipinski_Score,Veber_Score,Ghose_Score,Egan_Score,PAINS_Score,Brenk_Score,Quality_Score,Quality_Class
CHEMBL263697,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1c(F)c(F)c(F)c(F)c1F,1066.001,-1.3077999999999999,11,13,376.44999999999993,26,2,74,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL413721,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1112.0450000000003,0.034299999999999775,11,13,376.44999999999993,26,2,77,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL13,COCCc1ccc(OCC(O)CNC(C)C)cc1,267.36899999999997,1.6132,2,4,50.72,9,1,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL266473,CCC1CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,297.27599999999995,3.948500000000003,1,3,42.24,1,3,21,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL7289,CC1(C)CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,297.27599999999995,3.948500000000003,1,3,42.24,0,3,21,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL266359,O=C1N(CN2CCOCC2)c2ccccc2C12SCCS2,322.45500000000004,1.9556999999999998,0,5,32.78,2,4,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6378,CC1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,365.8420000000001,2.2090000000000005,2,4,92.5,3,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6379,O=c1ccc2cc3ccoc3c(OCCO)c2o1,246.21799999999993,1.9102999999999999,1,5,72.81,3,3,18,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6701,COc1c2occc2c(CN2CCCCC2)c2ccc(=O)oc12.Cl,349.814,3.955500000000004,0,5,55.82,3,4,24,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6648,NS(=O)(=O)c1cccc2ccccc12,207.254,1.4872,1,2,60.160000000000004,1,2,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6456,Oc1ccc(/C(=C(/c2ccccc2)C(F)(F)F)C(F)(F)F)cc1,332.243,5.427600000000003,1,1,20.23,2,2,23,Fail,Pass,Pass,Pass,Clean,Alert,0,1,1,1,1,0,4,Moderate
CHEMBL268098,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3,269.22200000000004,3.169900000000001,1,3,42.24,0,3,19,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL7087,NCCc1ccc(S(N)(=O)=O)cc1,200.26299999999998,-0.16479999999999956,2,3,86.18,3,1,13,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6888,Clc1ccc2nc(N3CCNCC3)c(Sc3ccccc3)nc2c1,356.882,3.844000000000002,1,5,41.050000000000004,3,4,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6977,NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2CO)ccc1Cl,381.8410000000001,1.1814,3,5,112.73,4,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL267142,N#Cc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1,258.66799999999995,1.7675799999999997,1,4,92.66,2,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL266980,CN1CCCCC1=N,112.176,1.07937,1,1,27.090000000000003,0,1,8,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL269560,NC1=NC(CC2CCCCC2)CCC1,194.32199999999995,2.866500000000001,1,2,38.379999999999995,2,2,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6875,NC1=NC(Cc2ccccc2)CCC1,188.27399999999994,2.1388,1,2,38.379999999999995,2,2,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6876,CCC(c1ccc(O)cc1)C(CCBr)c1ccc(O)cc1,349.26800000000003,5.160200000000005,2,2,40.46,6,2,21,Fail,Pass,Pass,Pass,Clean,Alert,0,1,1,1,1,0,4,Moderate
CHEMBL267270,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)F,337.219,4.273300000000002,1,3,42.24,0,3,23,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6805,Cc1c(-c2ccc(Cl)cc2)nnc(Cl)c1C(N)=O,282.13000000000005,2.8577200000000005,1,3,68.87,2,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6734,CSc1nnc(-c2ccncc2)cc1C(N)=O,246.29500000000002,1.3594,1,5,81.75999999999999,3,2,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6824,Cc1cc(CCCCCCCOc2ccc(C3=NC(C)(C)CO3)cc2)on1,370.4930000000001,5.110420000000005,0,5,56.85,10,3,27,Fail,Pass,Pass,Pass,Clean,Alert,0,1,1,1,1,0,4,Moderate
CHEMBL6825,CCOC(=O)c1ccc(N/C(S)=N/c2cc3c(cc2C)SC(C)(C)CC3(C)C)cc1,442.65000000000026,6.753120000000006,2,4,50.69,4,3,30,Fail,Pass,Fail,Fail,Clean,Alert,0,1,0,0,1,0,2,Poor
CHEMBL216755,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(Cl)C(Cl)(Cl)Cl,1081.786,-0.7719999999999918,11,14,385.67999999999995,26,1,70,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL6751,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OCC(Cl)(Cl)Cl,1047.341,-1.336899999999996,11,14,385.67999999999995,26,1,69,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL268628,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)CCl,948.425,-3.0783000000000005,11,13,376.44999999999993,26,1,65,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL6396,Cc1cc(O)nc2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,635.7100000000003,5.1597200000000045,1,11,147.54999999999998,4,7,46,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL266928,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)C(F)(F)F,387.226,4.908600000000002,1,3,42.24,1,3,26,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL262528,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccccc1,992.0500000000001,-1.6447000000000036,11,14,385.67999999999995,26,2,70,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL6440,CN1Cc2c(C(=O)OCC3CC3)ncn2-c2ccc(Cl)cc2C1=O,345.78600000000006,2.6781000000000015,0,4,64.43,3,4,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266195,C=CCc1ccccc1OCC(O)CNC(C)C,249.35399999999996,2.1528,2,3,41.49,8,1,18,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6441,CC1=CC(C)(C)Nc2cc3oc(=O)cc(C(F)(F)F)c3cc21,309.28700000000003,4.419200000000003,1,3,42.24,0,3,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6530,CCC1CCN(C)c2cc3oc(=O)cc(C(F)(F)F)c3cc21,311.303,4.145300000000003,0,3,33.45,1,3,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6529,Cc1ccc2nc(N3CCNCC3)cnc2c1,228.299,1.3478199999999998,1,4,41.050000000000004,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6357,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccccn2)cc1,437.5030000000001,3.608620000000002,2,6,91.24,7,4,33,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6855,CCCC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21,311.303,4.511100000000003,1,3,42.24,2,3,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6699,O=C(C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1,429.49400000000014,2.2675,0,6,97.82,7,3,30,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6740,CC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1,360.45400000000006,2.553700000000001,0,5,76.57000000000001,6,2,26,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL7055,N#Cc1ccc2nc(N3CCNCC3)cnc2c1,239.28199999999998,0.9110799999999999,1,5,64.84,1,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL7056,Fc1cccc2nc(N3CCNCC3)cnc12,232.26199999999997,1.1784999999999999,1,4,41.050000000000004,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL266543,Clc1cccc2nc(N3CCNCC3)cnc12,248.71699999999996,1.6927999999999999,1,4,41.050000000000004,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6850,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cccc(C(=O)O)c2)cc1,480.52400000000017,3.9118200000000023,3,6,115.64999999999999,8,4,36,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6847,NC(=O)c1cc(-c2ccncc2)nnc1Cl,234.646,1.2909,1,4,81.76,2,2,16,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6865,CC1=C(C(=O)OC(C)(C)C)N2C(=O)/C(=C\OC(=O)C(C)(C)C)[C@H]2S(=O)(=O)C1,399.46500000000015,1.6720000000000002,0,7,107.04999999999998,2,2,27,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6820,CNC1C2CCC(C2)C1C,139.242,1.6403999999999999,1,1,12.03,1,2,10,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL538393,CN(C)C1(C)C2CCC(C2)C1(C)C,181.32299999999995,2.7628000000000013,0,1,3.24,1,2,13,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6737,COc1ccc(OC)c(C[C@@H](C)N)c1,195.26199999999997,1.5935,1,3,44.480000000000004,4,1,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL269153,FC(F)(F)c1ccc2nc(N3CCNCC3)c(Sc3ccccc3)nc2c1,390.434,4.209400000000002,1,5,41.050000000000004,3,4,27,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6797,CC[N+](CC)(CC)Cc1c2ccoc2c(OC)c2oc(=O)ccc12.[Cl-],365.8570000000001,0.9283000000000001,0,4,52.580000000000005,6,3,25,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL7074,Cc1cc([N+](=O)[O-])ccc1/N=C(\S)Nc1ccc2c(c1)C(C)(C)CC(C)(C)S2,415.5840000000003,6.484620000000005,2,4,67.53,3,3,28,Fail,Pass,Fail,Fail,Clean,Alert,0,1,0,0,1,0,2,Poor
CHEMBL7075,CC1(C)CC(C)(C)c2cc(NC(=S)Nc3ccc([N+](=O)[O-])cc3)ccc2S1,401.55700000000013,5.955700000000004,2,4,67.2,3,3,27,Fail,Pass,Fail,Fail,Clean,Alert,0,1,0,0,1,0,2,Poor
CHEMBL6907,C[C@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl,319.71,4.509300000000003,1,3,52.3,2,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6861,CC(C)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,333.77500000000003,2.6765000000000008,0,4,64.43,2,3,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6862,CCCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,333.77500000000003,2.6781000000000006,0,4,64.43,3,3,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL7192,CCC(c1ccc(O)cc1)C(CCF)c1ccc(O)cc1,288.36199999999997,4.734800000000004,2,2,40.46,6,2,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL7203,CCC(c1ccc(O)cc1)C(CCCl)c1ccc(O)cc1,304.817,5.004100000000004,2,2,40.46,6,2,21,Fail,Pass,Pass,Pass,Clean,Alert,0,1,1,1,1,0,4,Moderate
CHEMBL7301,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,391.55500000000023,6.8623000000000065,2,2,49.33,6,2,29,Fail,Pass,Fail,Fail,Clean,Alert,0,1,0,0,1,0,2,Poor
CHEMBL6834,CC1=CC2[C@@]3(O)[C@H](C)C[C@]4(OC(=O)CCCCCCC[C@H]5C[C@@H]5C)[C@H]([C@@H]3C(C)=C(CO)C[C@]2(O)C1=O)C4(C)C,542.7570000000003,5.287000000000008,3,6,104.06,10,5,39,Fail,Pass,Fail,Pass,Clean,Alert,0,1,0,1,1,0,3,Moderate
CHEMBL269703,CCC1COC(c2ccc(OCCCCCCCc3cc(C)no3)cc2)=N1,370.493,5.110420000000005,0,5,56.85,11,3,27,Fail,Fail,Pass,Pass,Clean,Alert,0,0,1,1,1,0,3,Moderate
CHEMBL6758,Cc1cc(=O)n(C(=O)OC(C)(C)C)c2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,735.8270000000001,6.004020000000007,0,12,162.73,4,7,53,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL268653,Cc1c(O)nc2c3c(ccc2c1C)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,649.7370000000002,5.468140000000005,1,11,147.54999999999998,4,7,47,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL269559,CC1(C)Oc2ccc3ccc(=O)oc3c2[C@@H](OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)[C@H]1OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,622.6670000000004,4.703900000000004,0,11,144.64,4,7,45,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,268.356,4.828600000000005,2,2,40.46,4,2,20,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6752,COC(=O)c1ncn2c1CN(C)C(=O)c1sccc1-2,277.305,1.306,0,5,64.43,1,3,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL268113,CC(C)CC(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1,360.45400000000006,2.553700000000001,0,5,76.57000000000001,8,2,26,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6714,O=C(C(=O)N1CCCCC1C(=O)OCCCc1cccnc1)c1ccccc1,380.444,2.8214000000000006,0,5,76.57000000000001,7,3,28,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6654,CCC1Nc2cc3oc(=O)cc(C(F)(F)F)c3cc2CC1C,311.30300000000005,4.194500000000002,1,3,42.24,1,3,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL413262,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc(Cl)cc1,1026.4950000000001,-0.9913000000000001,11,14,385.67999999999995,26,2,71,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL387089,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccccc1[N+](=O)[O-],1037.047,-1.7365000000000028,11,16,428.81999999999994,27,2,73,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL263608,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,1037.047,-1.7365000000000028,11,16,428.81999999999994,27,2,73,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL267665,CCOC(=O)c1ncn2c1CN(C)C(=O)c1ccccc1-2,285.303,1.6346,0,4,64.43,2,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6835,COCc1c2ccoc2c(OC)c2oc(=O)ccc12,260.24499999999995,2.6942000000000013,0,5,61.81,3,3,19,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL268856,CCC(c1ccc(O)cc1)C(CCI)c1ccc(O)cc1,396.26800000000003,5.200300000000005,2,2,40.46,6,2,21,Fail,Pass,Pass,Pass,Clean,Alert,0,1,1,1,1,0,4,Moderate
CHEMBL412,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,272.3879999999999,3.6092000000000026,2,2,40.46,0,4,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6916,CC(=O)N1CCN(c2cnc3cc(Cl)ccc3n2)CC1,290.7540000000001,1.9517,0,4,49.330000000000005,1,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6992,CN1CCN(c2cnc3cc(Cl)ccc3n2)CC1,262.744,2.035,0,4,32.260000000000005,1,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6606,CS(=O)(=O)c1ccc2nc(N3CCNCC3)cnc2c1,292.364,0.4428999999999999,1,6,75.19,2,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6634,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(N)c3ccccc3)[C@H]2SC1,347.3960000000001,0.4449000000000012,3,5,112.73,4,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6633,Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,265.298,0.4497999999999999,3,6,123.99,3,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6635,CCO[C@H]1O[C@@H]2O[C@@]3(C)CCC4[C@H](C)CCC([C@H]1C)[C@]42OO3,312.406,3.230900000000002,0,5,46.150000000000006,2,5,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6577,COc1c2occc2c(CO)c2ccc(=O)oc12,246.21799999999996,2.0401,1,5,72.81,2,3,18,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6589,COc1c2occc2c(CN2CCN(C)CC2)c2ccc(=O)oc12.Cl,364.829,2.717000000000002,0,6,59.06,3,4,25,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL267936,CNC1(C)C2CCC(C2)C1(C)C,167.296,2.4206000000000003,1,1,12.03,1,2,12,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6491,CNC1C2CCC(C2)C1(C)C,153.269,2.0305,1,1,12.03,1,2,11,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL269237,CCOc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1,372.45000000000005,2.8953000000000015,1,6,84.42,6,3,26,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6624,COc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1,358.42300000000006,2.5052000000000003,1,6,84.42,5,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266240,Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,285.73400000000004,-0.7829999999999995,3,5,146.34,2,1,16,Pass,Fail,Fail,Fail,Clean,Alert,1,0,0,0,1,0,2,Poor
CHEMBL6685,NS(=O)(=O)c1nc2ccc(O)cc2s1,230.27,0.6493,2,5,93.28000000000002,1,2,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6698,Oc1ccc2nc(N3CCNCC3)cnc2c1,230.27100000000002,0.7449999999999999,2,5,61.28000000000001,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL7030,CNC1CC2CCC1(C)C2(C)C,167.296,2.4206000000000003,1,1,12.03,1,2,12,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL7041,CNC1CC2CCC1C2,125.21499999999999,1.3943999999999999,1,1,12.03,1,2,9,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL384532,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(C)(C)C(Cl)(Cl)Cl,1075.395,-0.5582999999999947,11,14,385.67999999999995,26,1,71,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL14,C[N+](C)(C)CCOC(N)=O.[Cl-],182.65099999999998,-3.2080999999999973,1,2,52.32,3,0,11,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL268808,COC(=O)C1=CCCNC1,141.17,0.0791,1,3,38.33,1,1,10,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6986,COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCCCO,396.5240000000003,2.7020000000000013,3,6,104.06000000000002,13,1,28,Pass,Fail,Pass,Pass,Clean,Alert,1,0,1,1,1,0,4,Moderate
CHEMBL440267,C=CCNc1cccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1=O,393.44300000000015,2.7730000000000006,2,5,87.73999999999998,7,3,29,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6873,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,820.854,0.43840000000001034,7,12,313.09,20,2,58,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL6738,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,921.9590000000001,-0.6959999999999951,9,14,362.41999999999996,23,2,65,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
